gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
476733578	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158234_A_poncensis_skl.jpg											
476733578	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158234_A_poncensis_skl_2.jpg											
476733578	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158234_A_poncensis_skv.jpg											
476733578	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158234_A_poncensis_leftjawd.jpg											
476733578	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158234_A_poncensis_leftjawlab.jpg											
476733578	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158234_A_poncensis_leftjawling.jpg											
476733578	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158234_A_poncensis_pmx.jpg											
476733578	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158234_A_poncensis_hemipenes_sul.jpg											
476487691	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R96284_A_cooki_dx.jpg											
476776690	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R151352_A_pulchellus_hemipenes_sul.jpg											
476499575	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161976_A_desechensis_leftjawd.jpg											
476499575	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161976_A_desechensis_leftjawlab.jpg											
476499575	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161976_A_desechensis_leftjawling.jpg											
476499575	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161976_A_desechensis_pmx.jpg											
476499575	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161976_A_desechensis_rightjawd.jpg											
476499575	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161976_A_desechensis_rightjawlab.jpg											
476499575	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161976_A_desechensis_rightjawling.jpg											
476499575	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161976_A_desechensis_skl.jpg											
476499575	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161976_A_desechensis_skl_2.jpg											
476499575	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161976_A_desechensis_skv.jpg											
476774682	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132088_A_krugi_leftjawd.jpg											
476774682	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132088_A_krugi_leftjawlab.jpg											
476774682	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132088_A_krugi_leftjawling.jpg											
476774682	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132088_A_krugi_pmx.jpg											
476774682	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132088_A_krugi_pteryg.jpg											
476774682	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132088_A_krugi_rightjawd.jpg											
476774682	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132088_A_krugi_rightjawlab.jpg											
476774682	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132088_A_krugi_rightjawling.jpg											
476774682	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132088_A_krugi_skl.jpg											
476774682	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132088_A_krugi_skl_2.jpg											
476774682	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132088_A_krugi_skv.jpg											
476729534	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119711_A_macrolepsis_leftjawd.jpg											
476729534	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119711_A_macrolepsis_leftjawlab.jpg											
476729534	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119711_A_macrolepsis_leftjawling.jpg											
476729534	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119711_A_macrolepsis_pmx.jpg											
476729534	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119711_A_macrolepsis_rightjawd.jpg											
476729534	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119711_A_macrolepsis_rightjawlab.jpg											
476729534	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119711_A_macrolepsis_rightjawling.jpg											
476729534	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119711_A_macrolepsis_skl.jpg											
476729534	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119711_A_macrolepsis_skl_2.jpg											
476729534	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119711_A_macrolepsis_skv.jpg											
476795907	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R34788_A_cooki_P_d.jpg											
476795907	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R34788_A_cooki_P_hd.jpg											
476795907	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R34788_A_cooki_P_hl.jpg											
476795907	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R34788_A_cooki_P_hv.jpg											
476795907	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R34788_A_cooki_P_v.jpg											
476469330	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R92724_A_occultus_dx.jpg											
1145547356				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=21066532										
476651408	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R101895_A_cooki_leftjawd.jpg											
476651408	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R101895_A_cooki_leftjawlab.jpg											
476651408	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R101895_A_cooki_leftjawling.jpg											
476651408	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R101895_A_cooki_pmx.jpg											
476651408	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R101895_A_cooki_rightjawd.jpg											
476651408	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R101895_A_cooki_rightjawlab.jpg											
476651408	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R101895_A_cooki_rightjawling.jpg											
476651408	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R101895_A_cooki_skl.jpg											
476651408	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R101895_A_cooki_skl_2.jpg											
476651408	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R101895_A_cooki_skv.jpg											
476729533	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119709_A_macrolepsis_leftjawd.jpg											
476729533	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119709_A_macrolepsis_leftjawlab.jpg											
476729533	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119709_A_macrolepsis_leftjawling.jpg											
476729533	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119709_A_macrolepsis_pmx.jpg											
476729533	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119709_A_macrolepsis_skl.jpg											
476729533	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119709_A_macrolepsis_skl_2.jpg											
476729533	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R119709_A_macrolepsis_skv.jpg											
476798989	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R122188_A_cooki_hemipenes_assul.jpg											
476798989	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R122188_A_cooki_hemipenes_lat.jpg											
476798989	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R122188_A_cooki_hemipenes_sul.jpg											
476798989	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R122188_A_cooki_hemipenes_sul_2.jpg											
476785173	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R151118_A_krugi_dx.jpg											
476774224	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132023_A_cristatellus_leftjawd.jpg											
476774224	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132023_A_cristatellus_leftjawlab.jpg											
476774224	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132023_A_cristatellus_leftjawling.jpg											
476774224	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132023_A_cristatellus_pmx.jpg											
476774224	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132023_A_cristatellus_rightjawd.jpg											
476774224	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132023_A_cristatellus_rightjawlab.jpg											
476774224	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132023_A_cristatellus_rightjawling.jpg											
476774224	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132023_A_cristatellus_skl.jpg											
476774224	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132023_A_cristatellus_skl_2.jpg											
476774224	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132023_A_cristatellus_skv.jpg											
476774563	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132057_A_gundlachi_leftjawd.jpg											
476774563	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132057_A_gundlachi_leftjawling.jpg											
476774563	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132057_A_gundlachi_pmx.jpg											
476774563	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132057_A_gundlachi_rightjawd.jpg											
476774563	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132057_A_gundlachi_rightjawling.jpg											
476774563	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132057_A_gundlachi_skl.jpg											
476774563	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132057_A_gundlachi_skl_2.jpg											
476774563	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132057_A_gundlachi_skv.jpg											
476645159	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141767_A_cristatellus_leftjawd.jpg											
476645159	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141767_A_cristatellus_leftjawlab.jpg											
476645159	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141767_A_cristatellus_leftjawling.jpg											
476645159	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141767_A_cristatellus_pmx.jpg											
476645159	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141767_A_cristatellus_rightjawd.jpg											
476645159	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141767_A_cristatellus_rightjawlab.jpg											
476645159	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141767_A_cristatellus_rightjawling.jpg											
476645159	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141767_A_cristatellus_skl.jpg											
476645159	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141767_A_cristatellus_skl_2.jpg											
476645159	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141767_A_cristatellus_skv.jpg											
476632204	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R96276_A_noblei_galeifer_dx.jpg											
1145547326				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=21066486										
476733579	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158236_A_poncensis_rightjawd.jpg											
476733579	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158236_A_poncensis_skl_2.jpg											
476733579	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158236_A_poncensis_leftjawlab.jpg											
476733579	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158236_A_poncensis_rightjawlab.jpg											
476733579	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158236_A_poncensis_pmx.jpg											
476733579	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158236_A_poncensis_rightjawling.jpg											
476733579	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158236_A_poncensis_leftjawd.jpg											
476733579	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158236_A_poncensis_skv.jpg											
476733579	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158236_A_poncensis_leftjawling.jpg											
476733579	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158236_A_poncensis_skl.jpg											
476733579	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158236_A_poncensis_hemipenes_assul.jpg											
476733579	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158236_A_poncensis_hemipenes_lat.jpg											
476733579	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158236_A_poncensis_hemipenes_sul.jpg											
476620921	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R183186_A_gundlachi_hemipenes_assul.jpg											
476620921	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R183186_A_gundlachi_hemipenes_lat.jpg											
476620921	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R183186_A_gundlachi_hemipenes_sul.jpg											
476620921	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R183186_A_gundlachi_hemipenes_sul_2.jpg											
476686414	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R34792_A_cristatellus_wileyae_H_d.jpg											
476686414	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R34792_A_cristatellus_wileyae_H_v.jpg											
476686414	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R34792_A_cristatellus_wileyae_H_hd.jpg											
476686414	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R34792_A_cristatellus_wileyae_H_hl.jpg											
476686414	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R34792_A_cristatellus_wileyae_H_hv.jpg											
476691368	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R36138_A_roosevelti_H_d.jpg											
476691368	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R36138_A_roosevelti_H_v.jpg											
476691368	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R36138_A_roosevelti_H_hd.jpg											
476691368	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R36138_A_roosevelti_H_hl.jpg											
476691368	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R36138_A_roosevelti_H_hv.jpg											
476691368	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R36138_A_roosevelti_H_dx.jpg											
476774671	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132060_A_gundlachi_leftjawd.jpg											
476774671	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132060_A_gundlachi_leftjawling.jpg											
476774671	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132060_A_gundlachi_pmx.jpg											
476774671	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132060_A_gundlachi_rightjawd.jpg											
476774671	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132060_A_gundlachi_rightjawling.jpg											
476774671	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132060_A_gundlachi_skl.jpg											
476774671	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132060_A_gundlachi_skl_2.jpg											
476774671	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132060_A_gundlachi_skv.jpg											
476766385	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131952_A_cooki_leftjawd.jpg											
476766385	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131952_A_cooki_leftjawlab.jpg											
476766385	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131952_A_cooki_leftjawling.jpg											
476766385	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131952_A_cooki_pmx.jpg											
476766385	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131952_A_cooki_rightjawd.jpg											
476766385	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131952_A_cooki_rightjawlab.jpg											
476766385	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131952_A_cooki_rightjawling.jpg											
476766385	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131952_A_cooki_skl.jpg											
476766385	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131952_A_cooki_skl_2.jpg											
476766385	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131952_A_cooki_skv.jpg											
476508690	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132089_A_krugi_leftjawd.jpg											
476508690	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132089_A_krugi_leftjawlab.jpg											
476508690	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132089_A_krugi_leftjawling.jpg											
476508690	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132089_A_krugi_pmx.jpg											
476508690	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132089_A_krugi_pteryg.jpg											
476508690	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132089_A_krugi_rightjjawd.jpg											
476508690	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132089_A_krugi_rightjjawd_2.jpg											
476508690	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132089_A_krugi_rightjjawlab.jpg											
476508690	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132089_A_krugi_rightjjawling.jpg											
476508690	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132089_A_krugi_skl.jpg											
476508690	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132089_A_krugi_skl_2.jpg											
476508690	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132089_A_krugi_skv.jpg											
476774118	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132020_A_cristatellus_leftjawd.jpg											
476774118	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132020_A_cristatellus_leftjawlab.jpg											
476774118	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132020_A_cristatellus_leftjawling.jpg											
476774118	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132020_A_cristatellus_pmx.jpg											
476774118	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132020_A_cristatellus_rightjawd.jpg											
476774118	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132020_A_cristatellus_rightjawlab.jpg											
476774118	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132020_A_cristatellus_rightjawling.jpg											
476774118	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132020_A_cristatellus_skl.jpg											
476774118	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132020_A_cristatellus_skl_2.jpg											
476774118	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132020_A_cristatellus_skv.jpg											
476684078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131987_A_stratulus_leftjawd.jpg											
476684078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131987_A_stratulus_leftjawlab.jpg											
476684078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131987_A_stratulus_leftjawling.jpg											
476684078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131987_A_stratulus_pmx.jpg											
476684078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131987_A_stratulus_pteryg.jpg											
476684078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131987_A_stratulus_rightjawd.jpg											
476684078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131987_A_stratulus_rightjawd_2.jpg											
476684078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131987_A_stratulus_rightjawlab.jpg											
476684078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131987_A_stratulus_rightjawling.jpg											
476684078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131987_A_stratulus_skl.jpg											
476684078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131987_A_stratulus_skl_2.jpg											
476684078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131987_A_stratulus_skv.jpg											
476796978	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132096_A_stratulus_leftjawd.jpg											
476796978	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132096_A_stratulus_leftjawlab.jpg											
476796978	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132096_A_stratulus_leftjawling.jpg											
476796978	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132096_A_stratulus_pmx.jpg											
476796978	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132096_A_stratulus_pteryg.jpg											
476796978	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132096_A_stratulus_rightjawd.jpg											
476796978	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132096_A_stratulus_rightjawlab.jpg											
476796978	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132096_A_stratulus_rightjawling.jpg											
476796978	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132096_A_stratulus_skl.jpg											
476796978	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132096_A_stratulus_skl_2.jpg											
476796978	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132096_A_stratulus_skv.jpg											
476645273	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141777_A_stratulus_jawd.jpg											
476645273	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141777_A_stratulus_leftjawlab.jpg											
476645273	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141777_A_stratulus_pmx.jpg											
476645273	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141777_A_stratulus_pteryg.jpg											
476645273	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141777_A_stratulus_rightjawlab.jpg											
476645273	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141777_A_stratulus_skl.jpg											
476645273	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141777_A_stratulus_skl_2.jpg											
476645273	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R141777_A_stratulus_skv.jpg											
476508297	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131668_A_occultus_leftjawd.jpg											
476508297	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131668_A_occultus_leftjawlab.jpg											
476508297	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131668_A_occultus_leftjawling.jpg											
476508297	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131668_A_occultus_rightjawd.jpg											
